experiment_name,backend,mpi_ranks,omp_threads,num_qubits,circuit_depth,num_cuts,total_tasks,batch_size,chunk_records,compute_seconds,write_seconds,read_seconds,total_seconds,global_sum,records_written,bytes_written,files_created,tasks_per_second,max_buffer_mb
multi_file_mpi1_b4096_c4096_cuts6_t2_rep0,multi_file,1,2,15,10,6,4096,4096,4096,15.405433,0.000000,0.000000,15.405546,0.000000,4096,262144,0,265.878276,0.000000
multi_file_mpi1_b4096_c4096_cuts8_t1_rep0,multi_file,1,1,15,10,8,65536,4096,4096,291.853736,0.000003,0.000000,291.854049,0.000000,65536,4194304,0,224.550594,0.000000
multi_file_mpi1_b4096_c4096_cuts8_t2_rep0,multi_file,1,2,15,10,8,65536,4096,4096,251.302629,0.000003,0.000000,251.303036,0.000000,65536,4194304,0,260.784752,0.000000
multi_file_mpi1_b4096_c16384_cuts4_t1_rep0,multi_file,1,1,15,10,4,256,4096,16384,1.072353,0.000000,0.000000,1.072366,0.000000,256,16384,0,238.724375,0.000000
multi_file_mpi1_b4096_c16384_cuts4_t2_rep0,multi_file,1,2,15,10,4,256,4096,16384,0.913707,0.000000,0.000000,0.913713,0.000000,256,16384,0,280.175514,0.000000
multi_file_mpi1_b4096_c16384_cuts6_t1_rep0,multi_file,1,1,15,10,6,4096,4096,16384,17.968739,0.000000,0.000000,17.968849,0.000000,4096,262144,0,227.950049,0.000000
multi_file_mpi1_b4096_c16384_cuts6_t2_rep0,multi_file,1,2,15,10,6,4096,4096,16384,15.469605,0.000000,0.000000,15.469716,0.000000,4096,262144,0,264.775391,0.000000
multi_file_mpi1_b4096_c16384_cuts8_t1_rep0,multi_file,1,1,15,10,8,65536,4096,16384,289.116947,0.000004,0.000000,289.117242,0.000000,65536,4194304,0,226.676207,0.000000
multi_file_mpi1_b4096_c16384_cuts8_t2_rep0,multi_file,1,2,15,10,8,65536,4096,16384,251.576863,0.000003,0.000000,251.577189,0.000000,65536,4194304,0,260.500566,0.000000
multi_file_mpi1_b4096_c65536_cuts4_t1_rep0,multi_file,1,1,15,10,4,256,4096,65536,1.079479,0.000000,0.000000,1.079484,0.000000,256,16384,0,237.150368,0.000000
multi_file_mpi1_b4096_c65536_cuts4_t2_rep0,multi_file,1,2,15,10,4,256,4096,65536,0.914824,0.000000,0.000000,0.914830,0.000000,256,16384,0,279.833525,0.000000
multi_file_mpi1_b4096_c65536_cuts6_t1_rep0,multi_file,1,1,15,10,6,4096,4096,65536,17.692670,0.000000,0.000000,17.692781,0.000000,4096,262144,0,231.506847,0.000000
multi_file_mpi1_b4096_c65536_cuts6_t2_rep0,multi_file,1,2,15,10,6,4096,4096,65536,15.298338,0.000000,0.000000,15.298449,0.000000,4096,262144,0,267.739565,0.000000
multi_file_mpi1_b4096_c65536_cuts8_t1_rep0,multi_file,1,1,15,10,8,65536,4096,65536,290.778779,0.000003,0.000000,290.779067,0.000000,65536,4194304,0,225.380736,0.000000
multi_file_mpi1_b4096_c65536_cuts8_t2_rep0,multi_file,1,2,15,10,8,65536,4096,65536,251.125982,0.000004,0.000000,251.126306,0.000000,65536,4194304,0,260.968280,0.000000
multi_file_mpi1_b16384_c4096_cuts4_t1_rep0,multi_file,1,1,15,10,4,256,16384,4096,1.069148,0.000000,0.000000,1.069178,0.000000,256,16384,0,239.436196,0.000000
multi_file_mpi1_b16384_c4096_cuts4_t2_rep0,multi_file,1,2,15,10,4,256,16384,4096,0.916461,0.000000,0.000000,0.916466,0.000000,256,16384,0,279.333914,0.000000
multi_file_mpi1_b16384_c4096_cuts6_t1_rep0,multi_file,1,1,15,10,6,4096,16384,4096,17.517928,0.000000,0.000000,17.518036,0.000000,4096,262144,0,233.816169,0.000000
multi_file_mpi1_b16384_c4096_cuts6_t2_rep0,multi_file,1,2,15,10,6,4096,16384,4096,15.394322,0.000000,0.000000,15.394424,0.000000,4096,262144,0,266.070358,0.000000
multi_file_mpi1_b16384_c4096_cuts8_t1_rep0,multi_file,1,1,15,10,8,65536,16384,4096,290.887059,0.000001,0.000000,290.887793,0.000000,65536,4194304,0,225.296494,0.000000
multi_file_mpi1_b16384_c4096_cuts8_t2_rep0,multi_file,1,2,15,10,8,65536,16384,4096,252.563146,0.000001,0.000000,252.564023,0.000000,65536,4194304,0,259.482721,0.000000
multi_file_mpi1_b16384_c16384_cuts4_t1_rep0,multi_file,1,1,15,10,4,256,16384,16384,1.061216,0.000000,0.000000,1.061220,0.000000,256,16384,0,241.231690,0.000000
multi_file_mpi1_b16384_c16384_cuts4_t2_rep0,multi_file,1,2,15,10,4,256,16384,16384,0.917011,0.000000,0.000000,0.917016,0.000000,256,16384,0,279.166385,0.000000
multi_file_mpi1_b16384_c16384_cuts6_t1_rep0,multi_file,1,1,15,10,6,4096,16384,16384,17.640212,0.000000,0.000000,17.640344,0.000000,4096,262144,0,232.195023,0.000000
multi_file_mpi1_b16384_c16384_cuts6_t2_rep0,multi_file,1,2,15,10,6,4096,16384,16384,15.537669,0.000000,0.000000,15.537803,0.000000,4096,262144,0,263.615135,0.000000
multi_file_mpi1_b16384_c16384_cuts8_t1_rep0,multi_file,1,1,15,10,8,65536,16384,16384,290.711874,0.000025,0.000000,290.712649,0.000000,65536,4194304,0,225.432228,0.000000
multi_file_mpi1_b16384_c16384_cuts8_t2_rep0,multi_file,1,2,15,10,8,65536,16384,16384,254.161519,0.000001,0.000000,254.162337,0.000000,65536,4194304,0,257.850949,0.000000
multi_file_mpi1_b16384_c65536_cuts4_t1_rep0,multi_file,1,1,15,10,4,256,16384,65536,1.067559,0.000000,0.000000,1.067565,0.000000,256,16384,0,239.798149,0.000000
multi_file_mpi1_b16384_c65536_cuts4_t2_rep0,multi_file,1,2,15,10,4,256,16384,65536,0.924213,0.000000,0.000000,0.924225,0.000000,256,16384,0,276.988725,0.000000
multi_file_mpi1_b16384_c65536_cuts6_t1_rep0,multi_file,1,1,15,10,6,4096,16384,65536,17.891468,0.000000,0.000000,17.891576,0.000000,4096,262144,0,228.934561,0.000000
multi_file_mpi1_b16384_c65536_cuts6_t2_rep0,multi_file,1,2,15,10,6,4096,16384,65536,15.800685,0.000000,0.000000,15.800851,0.000000,4096,262144,0,259.226544,0.000000
multi_file_mpi1_b16384_c65536_cuts8_t1_rep0,multi_file,1,1,15,10,8,65536,16384,65536,292.017923,0.000001,0.000000,292.018697,0.000000,65536,4194304,0,224.423986,0.000000
multi_file_mpi1_b16384_c65536_cuts8_t2_rep0,multi_file,1,2,15,10,8,65536,16384,65536,255.999191,0.000001,0.000000,255.999956,0.000000,65536,4194304,0,256.000044,0.000000
memory_mpi2_b1024_c4096_cuts4_t1_rep0,memory,2,1,15,10,4,256,1024,4096,0.548117,0.000001,0.000000,0.548119,0.000000,128,16384,0,482.035026,0.007812
memory_mpi2_b1024_c4096_cuts4_t2_rep0,memory,2,2,15,10,4,256,1024,4096,0.504102,0.000001,0.000000,0.504107,0.000000,128,16384,0,528.879213,0.007812
memory_mpi2_b1024_c4096_cuts6_t1_rep0,memory,2,1,15,10,6,4096,1024,4096,9.384630,0.000015,0.000001,9.384663,0.000000,2048,262144,0,451.405313,0.125000
memory_mpi2_b1024_c4096_cuts6_t2_rep0,memory,2,2,15,10,6,4096,1024,4096,8.257969,0.000096,0.000001,8.258086,0.000000,2048,262144,0,509.941873,0.125000
memory_mpi2_b1024_c4096_cuts8_t1_rep0,memory,2,1,15,10,8,65536,1024,4096,153.985074,0.001286,0.000196,153.986620,0.000000,32768,4194304,0,440.367996,2.000000
memory_mpi2_b1024_c4096_cuts8_t2_rep0,memory,2,2,15,10,8,65536,1024,4096,138.424922,0.001325,0.000083,138.426355,0.000000,32768,4194304,0,487.713722,2.000000
memory_mpi2_b1024_c16384_cuts4_t1_rep0,memory,2,1,15,10,4,256,1024,16384,0.551477,0.000001,0.000000,0.551482,0.000000,128,16384,0,484.282110,0.007812
memory_mpi2_b1024_c16384_cuts4_t2_rep0,memory,2,2,15,10,4,256,1024,16384,0.496166,0.000001,0.000000,0.496169,0.000000,128,16384,0,531.124104,0.007812
memory_mpi2_b1024_c16384_cuts6_t1_rep0,memory,2,1,15,10,6,4096,1024,16384,9.467778,0.000016,0.000001,9.467818,0.000000,2048,262144,0,437.539415,0.125000
memory_mpi2_b1024_c16384_cuts6_t2_rep0,memory,2,2,15,10,6,4096,1024,16384,8.356299,0.000017,0.000001,8.356335,0.000000,2048,262144,0,499.271024,0.125000
memory_mpi2_b1024_c16384_cuts8_t1_rep0,memory,2,1,15,10,8,65536,1024,16384,155.375748,0.001311,0.000082,155.377200,0.000000,32768,4194304,0,433.699340,2.000000
memory_mpi2_b1024_c16384_cuts8_t2_rep0,memory,2,2,15,10,8,65536,1024,16384,141.737801,0.001362,0.000089,141.739331,0.000000,32768,4194304,0,485.789475,2.000000
memory_mpi2_b1024_c65536_cuts4_t1_rep0,memory,2,1,15,10,4,256,1024,65536,0.647337,0.000001,0.000000,0.647340,0.000000,128,16384,0,443.552372,0.007812
memory_mpi2_b1024_c65536_cuts4_t2_rep0,memory,2,2,15,10,4,256,1024,65536,0.513156,0.000001,0.000000,0.513159,0.000000,128,16384,0,515.213626,0.007812
memory_mpi2_b1024_c65536_cuts6_t1_rep0,memory,2,1,15,10,6,4096,1024,65536,9.369827,0.000013,0.000001,9.369857,0.000000,2048,262144,0,446.610631,0.125000
memory_mpi2_b1024_c65536_cuts6_t2_rep0,memory,2,2,15,10,6,4096,1024,65536,8.410355,0.000016,0.000001,8.410389,0.000000,2048,262144,0,500.468710,0.125000
memory_mpi2_b1024_c65536_cuts8_t1_rep0,memory,2,1,15,10,8,65536,1024,65536,154.952294,0.001339,0.000094,154.953787,0.000000,32768,4194304,0,434.614773,2.000000
memory_mpi2_b1024_c65536_cuts8_t2_rep0,memory,2,2,15,10,8,65536,1024,65536,139.013870,0.001387,0.000127,139.015330,0.000000,32768,4194304,0,484.309767,2.000000
memory_mpi2_b4096_c4096_cuts4_t1_rep0,memory,2,1,15,10,4,256,4096,4096,0.576524,0.000001,0.000000,0.576527,0.000000,128,16384,0,449.051109,0.007812
memory_mpi2_b4096_c4096_cuts4_t2_rep0,memory,2,2,15,10,4,256,4096,4096,0.512039,0.000001,0.000000,0.512043,0.000000,128,16384,0,516.266740,0.007812
memory_mpi2_b4096_c4096_cuts6_t1_rep0,memory,2,1,15,10,6,4096,4096,4096,9.771096,0.000008,0.000001,9.771139,0.000000,2048,262144,0,437.818748,0.125000
memory_mpi2_b4096_c4096_cuts6_t2_rep0,memory,2,2,15,10,6,4096,4096,4096,8.491816,0.000031,0.000001,8.491886,0.000000,2048,262144,0,498.168865,0.125000
memory_mpi2_b4096_c4096_cuts8_t1_rep0,memory,2,1,15,10,8,65536,4096,4096,154.853610,0.001128,0.000083,154.855041,0.000000,32768,4194304,0,425.940909,2.000000
memory_mpi2_b4096_c4096_cuts8_t2_rep0,memory,2,2,15,10,8,65536,4096,4096,138.011270,0.001232,0.000087,138.012786,0.000000,32768,4194304,0,486.609394,2.000000
memory_mpi2_b4096_c16384_cuts4_t1_rep0,memory,2,1,15,10,4,256,4096,16384,0.552965,0.000001,0.000000,0.552968,0.000000,128,16384,0,480.937566,0.007812
memory_mpi2_b4096_c16384_cuts4_t2_rep0,memory,2,2,15,10,4,256,4096,16384,0.494985,0.000001,0.000000,0.494990,0.000000,128,16384,0,533.152462,0.007812
memory_mpi2_b4096_c16384_cuts6_t1_rep0,memory,2,1,15,10,6,4096,4096,16384,9.167025,0.000007,0.000001,9.167075,0.000000,2048,262144,0,452.208885,0.125000
memory_mpi2_b4096_c16384_cuts6_t2_rep0,memory,2,2,15,10,6,4096,4096,16384,8.318303,0.000009,0.000001,8.318346,0.000000,2048,262144,0,506.458995,0.125000
memory_mpi2_b4096_c16384_cuts8_t1_rep0,memory,2,1,15,10,8,65536,4096,16384,153.214425,0.001042,0.000085,153.215758,0.000000,32768,4194304,0,431.682024,2.000000
memory_mpi2_b4096_c16384_cuts8_t2_rep0,memory,2,2,15,10,8,65536,4096,16384,139.566017,0.001189,0.000107,139.567504,0.000000,32768,4194304,0,488.325891,2.000000
memory_mpi2_b4096_c65536_cuts4_t1_rep0,memory,2,1,15,10,4,256,4096,65536,0.562428,0.000001,0.000000,0.562431,0.000000,128,16384,0,473.667091,0.007812
memory_mpi2_b4096_c65536_cuts4_t2_rep0,memory,2,2,15,10,4,256,4096,65536,0.500229,0.000001,0.000000,0.500231,0.000000,128,16384,0,529.744608,0.007812
memory_mpi2_b4096_c65536_cuts6_t1_rep0,memory,2,1,15,10,6,4096,4096,65536,9.159015,0.000007,0.000001,9.159059,0.000000,2048,262144,0,453.878812,0.125000
memory_mpi2_b4096_c65536_cuts6_t2_rep0,memory,2,2,15,10,6,4096,4096,65536,8.318773,0.000009,0.000001,8.318821,0.000000,2048,262144,0,508.177550,0.125000
memory_mpi2_b4096_c65536_cuts8_t1_rep0,memory,2,1,15,10,8,65536,4096,65536,152.687459,0.001117,0.000079,152.688881,0.000000,32768,4194304,0,436.331711,2.000000
memory_mpi2_b4096_c65536_cuts8_t2_rep0,memory,2,2,15,10,8,65536,4096,65536,138.059866,0.001159,0.000083,138.061325,0.000000,32768,4194304,0,479.038354,2.000000
memory_mpi2_b16384_c4096_cuts4_t1_rep0,memory,2,1,15,10,4,256,16384,4096,0.557801,0.000001,0.000000,0.557803,0.000000,128,16384,0,458.943266,0.007812
memory_mpi2_b16384_c4096_cuts4_t2_rep0,memory,2,2,15,10,4,256,16384,4096,0.501914,0.000001,0.000000,0.501916,0.000000,128,16384,0,527.569768,0.007812
memory_mpi2_b16384_c4096_cuts6_t1_rep0,memory,2,1,15,10,6,4096,16384,4096,9.401888,0.000008,0.000001,9.401932,0.000000,2048,262144,0,450.188799,0.125000
memory_mpi2_b16384_c4096_cuts6_t2_rep0,memory,2,2,15,10,6,4096,16384,4096,8.349181,0.000009,0.000001,8.349226,0.000000,2048,262144,0,505.896090,0.125000
memory_mpi2_b16384_c4096_cuts8_t1_rep0,memory,2,1,15,10,8,65536,16384,4096,154.600433,0.001069,0.000060,154.602172,0.000000,32768,4194304,0,436.307826,2.000000
memory_mpi2_b16384_c4096_cuts8_t2_rep0,memory,2,2,15,10,8,65536,16384,4096,138.048190,0.001012,0.000055,138.049884,0.000000,32768,4194304,0,487.194683,2.000000
memory_mpi2_b16384_c16384_cuts4_t1_rep0,memory,2,1,15,10,4,256,16384,16384,0.567811,0.000026,0.000000,0.567814,0.000000,128,16384,0,461.364005,0.007812
memory_mpi2_b16384_c16384_cuts4_t2_rep0,memory,2,2,15,10,4,256,16384,16384,0.508384,0.000001,0.000000,0.508387,0.000000,128,16384,0,521.734363,0.007812
memory_mpi2_b16384_c16384_cuts6_t1_rep0,memory,2,1,15,10,6,4096,16384,16384,9.519198,0.000008,0.000001,9.519240,0.000000,2048,262144,0,440.543687,0.125000
memory_mpi2_b16384_c16384_cuts6_t2_rep0,memory,2,2,15,10,6,4096,16384,16384,8.451253,0.000034,0.000001,8.451330,0.000000,2048,262144,0,498.828841,0.125000
memory_mpi2_b16384_c16384_cuts8_t1_rep0,memory,2,1,15,10,8,65536,16384,16384,155.892318,0.001203,0.000230,155.894141,0.000000,32768,4194304,0,427.986687,2.000000
memory_mpi2_b16384_c16384_cuts8_t2_rep0,memory,2,2,15,10,8,65536,16384,16384,139.272418,0.000990,0.000054,139.274062,0.000000,32768,4194304,0,482.469586,2.000000
memory_mpi2_b16384_c65536_cuts4_t1_rep0,memory,2,1,15,10,4,256,16384,65536,0.562543,0.000001,0.000000,0.562546,0.000000,128,16384,0,471.756665,0.007812
memory_mpi2_b16384_c65536_cuts4_t2_rep0,memory,2,2,15,10,4,256,16384,65536,0.498465,0.000001,0.000000,0.498467,0.000000,128,16384,0,529.509057,0.007812
memory_mpi2_b16384_c65536_cuts6_t1_rep0,memory,2,1,15,10,6,4096,16384,65536,9.318841,0.000008,0.000001,9.318883,0.000000,2048,262144,0,449.707716,0.125000
memory_mpi2_b16384_c65536_cuts6_t2_rep0,memory,2,2,15,10,6,4096,16384,65536,8.419899,0.000009,0.000001,8.419951,0.000000,2048,262144,0,501.230342,0.125000
memory_mpi2_b16384_c65536_cuts8_t1_rep0,memory,2,1,15,10,8,65536,16384,65536,157.105928,0.001122,0.000060,157.107763,0.000000,32768,4194304,0,433.661434,2.000000
memory_mpi2_b16384_c65536_cuts8_t2_rep0,memory,2,2,15,10,8,65536,16384,65536,138.115836,0.001033,0.000091,138.117529,0.000000,32768,4194304,0,487.229581,2.000000
single_hdf5_mpi2_b1024_c4096_cuts4_t1_rep0,single_hdf5,2,1,15,10,4,256,1024,4096,0.550153,0.007337,0.000212,0.550718,0.000000,128,16384,1,464.847629,0.007812
single_hdf5_mpi2_b1024_c4096_cuts4_t2_rep0,single_hdf5,2,2,15,10,4,256,1024,4096,0.501118,0.014231,0.000226,0.501717,0.000000,128,16384,1,510.249979,0.007812
single_hdf5_mpi2_b1024_c4096_cuts6_t1_rep0,single_hdf5,2,1,15,10,6,4096,1024,4096,9.345252,0.258377,0.000293,9.346455,0.000000,2048,262144,1,438.241017,0.062500
single_hdf5_mpi2_b1024_c4096_cuts6_t2_rep0,single_hdf5,2,2,15,10,6,4096,1024,4096,8.339650,0.211533,0.000258,8.352431,0.000000,2048,262144,1,490.396125,0.062500
single_hdf5_mpi2_b1024_c4096_cuts8_t1_rep0,single_hdf5,2,1,15,10,8,65536,1024,4096,156.410127,4.669806,0.002977,157.035872,0.000000,32768,4194304,1,417.331405,0.062500
single_hdf5_mpi2_b1024_c4096_cuts8_t2_rep0,single_hdf5,2,2,15,10,8,65536,1024,4096,138.182745,3.650223,0.002858,138.334806,0.000000,32768,4194304,1,473.749172,0.062500
single_hdf5_mpi2_b1024_c16384_cuts4_t1_rep0,single_hdf5,2,1,15,10,4,256,1024,16384,0.557782,0.016995,0.000746,0.559509,0.000000,128,16384,1,457.546480,0.007812
single_hdf5_mpi2_b1024_c16384_cuts4_t2_rep0,single_hdf5,2,2,15,10,4,256,1024,16384,0.496843,0.016446,0.000712,0.498362,0.000000,128,16384,1,513.683271,0.007812
single_hdf5_mpi2_b1024_c16384_cuts6_t1_rep0,single_hdf5,2,1,15,10,6,4096,1024,16384,9.514562,0.311277,0.000321,9.516609,0.000000,2048,262144,1,430.405432,0.062500
single_hdf5_mpi2_b1024_c16384_cuts6_t2_rep0,single_hdf5,2,2,15,10,6,4096,1024,16384,8.359155,0.219085,0.000330,8.375132,0.000000,2048,262144,1,489.067029,0.062500
single_hdf5_mpi2_b1024_c16384_cuts8_t1_rep0,single_hdf5,2,1,15,10,8,65536,1024,16384,157.495640,8.089150,0.003037,157.523319,0.000000,32768,4194304,1,416.039989,0.062500
single_hdf5_mpi2_b1024_c16384_cuts8_t2_rep0,single_hdf5,2,2,15,10,8,65536,1024,16384,138.862143,4.274717,0.002747,138.880036,0.000000,32768,4194304,1,471.889279,0.062500
single_hdf5_mpi2_b1024_c65536_cuts4_t1_rep0,single_hdf5,2,1,15,10,4,256,1024,65536,0.561428,0.019367,0.000249,0.564485,0.000000,128,16384,1,453.510332,0.007812
single_hdf5_mpi2_b1024_c65536_cuts4_t2_rep0,single_hdf5,2,2,15,10,4,256,1024,65536,0.498367,0.017418,0.000248,0.501454,0.000000,128,16384,1,510.515751,0.007812
single_hdf5_mpi2_b1024_c65536_cuts6_t1_rep0,single_hdf5,2,1,15,10,6,4096,1024,65536,9.298789,0.334087,0.000248,9.302048,0.000000,2048,262144,1,440.333265,0.062500
single_hdf5_mpi2_b1024_c65536_cuts6_t2_rep0,single_hdf5,2,2,15,10,6,4096,1024,65536,8.413930,0.241551,0.000242,8.429275,0.000000,2048,262144,1,485.925654,0.062500
single_hdf5_mpi2_b1024_c65536_cuts8_t1_rep0,single_hdf5,2,1,15,10,8,65536,1024,65536,152.851138,2.647519,0.001831,154.003456,0.000000,32768,4194304,1,425.548891,0.062500
single_hdf5_mpi2_b1024_c65536_cuts8_t2_rep0,single_hdf5,2,2,15,10,8,65536,1024,65536,137.918762,2.516201,0.001862,139.068566,0.000000,32768,4194304,1,471.249564,0.062500
single_hdf5_mpi2_b4096_c4096_cuts4_t1_rep0,single_hdf5,2,1,15,10,4,256,4096,4096,0.556631,0.014910,0.000250,0.557294,0.000000,128,16384,1,459.362908,0.007812
single_hdf5_mpi2_b4096_c4096_cuts4_t2_rep0,single_hdf5,2,2,15,10,4,256,4096,4096,0.498943,0.016044,0.000259,0.499546,0.000000,128,16384,1,512.465823,0.007812
single_hdf5_mpi2_b4096_c4096_cuts6_t1_rep0,single_hdf5,2,1,15,10,6,4096,4096,4096,9.277451,0.165078,0.000329,9.278274,0.000000,2048,262144,1,441.461426,0.125000
single_hdf5_mpi2_b4096_c4096_cuts6_t2_rep0,single_hdf5,2,2,15,10,6,4096,4096,4096,8.446345,0.223838,0.000323,8.447286,0.000000,2048,262144,1,484.889522,0.125000
single_hdf5_mpi2_b4096_c4096_cuts8_t1_rep0,single_hdf5,2,1,15,10,8,65536,4096,4096,155.060856,3.938651,0.002519,156.111989,0.000000,32768,4194304,1,419.801198,0.250000
single_hdf5_mpi2_b4096_c4096_cuts8_t2_rep0,single_hdf5,2,2,15,10,8,65536,4096,4096,139.033496,3.629774,0.002697,139.175000,0.000000,32768,4194304,1,470.889168,0.250000
single_hdf5_mpi2_b4096_c16384_cuts4_t1_rep0,single_hdf5,2,1,15,10,4,256,4096,16384,0.574060,0.007252,0.000745,0.575587,0.000000,128,16384,1,444.763761,0.007812
single_hdf5_mpi2_b4096_c16384_cuts4_t2_rep0,single_hdf5,2,2,15,10,4,256,4096,16384,0.504900,0.015949,0.000754,0.506539,0.000000,128,16384,1,505.391265,0.007812
single_hdf5_mpi2_b4096_c16384_cuts6_t1_rep0,single_hdf5,2,1,15,10,6,4096,4096,16384,9.439926,0.235507,0.000945,9.441823,0.000000,2048,262144,1,433.814518,0.125000
single_hdf5_mpi2_b4096_c16384_cuts6_t2_rep0,single_hdf5,2,2,15,10,6,4096,4096,16384,8.369582,0.250306,0.000877,8.371460,0.000000,2048,262144,1,489.281477,0.125000
single_hdf5_mpi2_b4096_c16384_cuts8_t1_rep0,single_hdf5,2,1,15,10,8,65536,4096,16384,155.400046,4.968610,0.002904,155.434660,0.000000,32768,4194304,1,421.630542,0.250000
single_hdf5_mpi2_b4096_c16384_cuts8_t2_rep0,single_hdf5,2,2,15,10,8,65536,4096,16384,138.835180,3.709777,0.003024,138.882411,0.000000,32768,4194304,1,471.881212,0.250000
single_hdf5_mpi2_b4096_c65536_cuts4_t1_rep0,single_hdf5,2,1,15,10,4,256,4096,65536,0.559482,0.019968,0.000264,0.562400,0.000000,128,16384,1,455.192376,0.007812
single_hdf5_mpi2_b4096_c65536_cuts4_t2_rep0,single_hdf5,2,2,15,10,4,256,4096,65536,0.502388,0.016701,0.000204,0.505110,0.000000,128,16384,1,506.820388,0.007812
single_hdf5_mpi2_b4096_c65536_cuts6_t1_rep0,single_hdf5,2,1,15,10,6,4096,4096,65536,9.457816,0.118512,0.000293,9.460980,0.000000,2048,262144,1,432.936129,0.125000
single_hdf5_mpi2_b4096_c65536_cuts6_t2_rep0,single_hdf5,2,2,15,10,6,4096,4096,65536,8.382760,0.259298,0.000335,8.386012,0.000000,2048,262144,1,488.432419,0.125000
single_hdf5_mpi2_b4096_c65536_cuts8_t1_rep0,single_hdf5,2,1,15,10,8,65536,4096,65536,156.773683,3.794304,0.002002,157.226973,0.000000,32768,4194304,1,416.824156,0.250000
single_hdf5_mpi2_b4096_c65536_cuts8_t2_rep0,single_hdf5,2,2,15,10,8,65536,4096,65536,138.619731,3.661458,0.001746,138.673587,0.000000,32768,4194304,1,472.591799,0.250000
single_hdf5_mpi2_b16384_c4096_cuts4_t1_rep0,single_hdf5,2,1,15,10,4,256,16384,4096,0.561489,0.019660,0.000264,0.562171,0.000000,128,16384,1,455.379767,0.007812
single_hdf5_mpi2_b16384_c4096_cuts4_t2_rep0,single_hdf5,2,2,15,10,4,256,16384,4096,0.515035,0.014995,0.000257,0.515670,0.000000,128,16384,1,496.441549,0.007812
single_hdf5_mpi2_b16384_c4096_cuts6_t1_rep0,single_hdf5,2,1,15,10,6,4096,16384,4096,9.437377,0.123826,0.000283,9.438139,0.000000,2048,262144,1,433.983874,0.125000
single_hdf5_mpi2_b16384_c4096_cuts6_t2_rep0,single_hdf5,2,2,15,10,6,4096,16384,4096,8.499342,0.044839,0.000253,8.500452,0.000000,2048,262144,1,481.856716,0.125000
single_hdf5_mpi2_b16384_c4096_cuts8_t1_rep0,single_hdf5,2,1,15,10,8,65536,16384,4096,155.669836,4.867794,0.002412,157.079911,0.000000,32768,4194304,1,417.214396,1.000000
single_hdf5_mpi2_b16384_c4096_cuts8_t2_rep0,single_hdf5,2,2,15,10,8,65536,16384,4096,138.049729,2.411529,0.002717,139.235996,0.000000,32768,4194304,1,470.682883,1.000000
single_hdf5_mpi2_b16384_c16384_cuts4_t1_rep0,single_hdf5,2,1,15,10,4,256,16384,16384,0.552349,0.013205,0.000669,0.553770,0.000000,128,16384,1,462.285528,0.007812
single_hdf5_mpi2_b16384_c16384_cuts4_t2_rep0,single_hdf5,2,2,15,10,4,256,16384,16384,0.501089,0.015212,0.000763,0.502836,0.000000,128,16384,1,509.112631,0.007812
single_hdf5_mpi2_b16384_c16384_cuts6_t1_rep0,single_hdf5,2,1,15,10,6,4096,16384,16384,9.640154,0.179889,0.001014,9.642261,0.000000,2048,262144,1,424.796633,0.125000
single_hdf5_mpi2_b16384_c16384_cuts6_t2_rep0,single_hdf5,2,2,15,10,6,4096,16384,16384,8.346793,0.219378,0.000930,8.348736,0.000000,2048,262144,1,490.613214,0.125000
single_hdf5_mpi2_b16384_c16384_cuts8_t1_rep0,single_hdf5,2,1,15,10,8,65536,16384,16384,154.600109,4.139962,0.003402,154.606027,0.000000,32768,4194304,1,423.890332,1.000000
single_hdf5_mpi2_b16384_c16384_cuts8_t2_rep0,single_hdf5,2,2,15,10,8,65536,16384,16384,138.008907,3.499451,0.003372,138.128495,0.000000,32768,4194304,1,474.456781,1.000000
single_hdf5_mpi2_b16384_c65536_cuts4_t1_rep0,single_hdf5,2,1,15,10,4,256,16384,65536,0.559870,0.027738,0.000251,0.562889,0.000000,128,16384,1,454.802778,0.007812
single_hdf5_mpi2_b16384_c65536_cuts4_t2_rep0,single_hdf5,2,2,15,10,4,256,16384,65536,0.497677,0.017439,0.000226,0.500524,0.000000,128,16384,1,511.463707,0.007812
single_hdf5_mpi2_b16384_c65536_cuts6_t1_rep0,single_hdf5,2,1,15,10,6,4096,16384,65536,9.605547,0.336324,0.000351,9.608490,0.000000,2048,262144,1,426.289740,0.125000
single_hdf5_mpi2_b16384_c65536_cuts6_t2_rep0,single_hdf5,2,2,15,10,6,4096,16384,65536,8.329519,0.242864,0.000289,8.332574,0.000000,2048,262144,1,491.564806,0.125000
single_hdf5_mpi2_b16384_c65536_cuts8_t1_rep0,single_hdf5,2,1,15,10,8,65536,16384,65536,154.429967,4.164536,0.001313,155.553598,0.000000,32768,4194304,1,421.308160,1.000000
single_hdf5_mpi2_b16384_c65536_cuts8_t2_rep0,single_hdf5,2,2,15,10,8,65536,16384,65536,138.435978,3.701738,0.001526,138.441777,0.000000,32768,4194304,1,473.383118,1.000000
multi_file_mpi2_b1024_c4096_cuts4_t1_rep0,multi_file,2,1,15,10,4,256,1024,4096,0.563127,0.000000,0.000000,0.563131,0.000000,128,16384,0,467.859665,0.000000
multi_file_mpi2_b1024_c4096_cuts4_t2_rep0,multi_file,2,2,15,10,4,256,1024,4096,0.500071,0.000000,0.000000,0.500073,0.000000,128,16384,0,525.867451,0.000000
